"Título de trazado: Estacion1"
"N.º","Fecha Tiempo, GMT-05:00","Lluvia, in (LGR S/N: 21471862, SEN S/N: 21560958)"
51632,23/09/03 14:45:42,0.000
51633,23/09/03 14:50:42,0.000
51634,23/09/03 14:55:42,0.000
51635,23/09/03 15:00:42,0.000
51636,23/09/03 15:05:42,0.000
51637,23/09/03 15:10:42,0.000
51638,23/09/03 15:15:42,0.000
51639,23/09/03 15:20:42,0.000
51640,23/09/03 15:25:42,0.000
51641,23/09/03 15:30:42,0.000
51642,23/09/03 15:35:42,0.000
51643,23/09/03 15:40:42,0.000
51644,23/09/03 15:45:42,0.000
51645,23/09/03 15:50:42,0.000
51646,23/09/03 15:55:42,0.000
51647,23/09/03 16:00:42,0.000
51648,23/09/03 16:05:42,0.000
51649,23/09/03 16:10:42,0.000
51650,23/09/03 16:15:42,0.000
51651,23/09/03 16:20:42,0.000
51652,23/09/03 16:25:42,0.000
51653,23/09/03 16:30:42,0.000
51654,23/09/03 16:35:42,0.000
51655,23/09/03 16:40:42,0.000
51656,23/09/03 16:45:42,0.000
51657,23/09/03 16:50:42,0.000
51658,23/09/03 16:55:42,0.000
51659,23/09/03 17:00:42,0.000
51660,23/09/03 17:05:42,0.000
51661,23/09/03 17:10:42,0.000
51662,23/09/03 17:15:42,0.000
51663,23/09/03 17:20:42,0.000
51664,23/09/03 17:25:42,0.000
51665,23/09/03 17:30:42,0.000
51666,23/09/03 17:35:42,0.000
51667,23/09/03 17:40:42,0.000
51668,23/09/03 17:45:42,0.000
51669,23/09/03 17:50:42,0.000
51670,23/09/03 17:55:42,0.000
51671,23/09/03 18:00:42,0.000
51672,23/09/03 18:05:42,0.000
51673,23/09/03 18:10:42,0.000
51674,23/09/03 18:15:42,0.000
51675,23/09/03 18:20:42,0.000
51676,23/09/03 18:25:42,0.000
51677,23/09/03 18:30:42,0.000
51678,23/09/03 18:35:42,0.000
51679,23/09/03 18:40:42,0.000
51680,23/09/03 18:45:42,0.000
51681,23/09/03 18:50:42,0.000
51682,23/09/03 18:55:42,0.000
51683,23/09/03 19:00:42,0.000
51684,23/09/03 19:05:42,0.000
51685,23/09/03 19:10:42,0.000
51686,23/09/03 19:15:42,0.000
51687,23/09/03 19:20:42,0.000
51688,23/09/03 19:25:42,0.000
51689,23/09/03 19:30:42,0.000
51690,23/09/03 19:35:42,0.000
51691,23/09/03 19:40:42,0.000
51692,23/09/03 19:45:42,0.000
51693,23/09/03 19:50:42,0.000
51694,23/09/03 19:55:42,0.000
51695,23/09/03 20:00:42,0.000
51696,23/09/03 20:05:42,0.000
51697,23/09/03 20:10:42,0.000
51698,23/09/03 20:15:42,0.000
51699,23/09/03 20:20:42,0.000
51700,23/09/03 20:25:42,0.000
51701,23/09/03 20:30:42,0.000
51702,23/09/03 20:35:42,0.000
51703,23/09/03 20:40:42,0.000
51704,23/09/03 20:45:42,0.000
51705,23/09/03 20:50:42,0.000
51706,23/09/03 20:55:42,0.000
51707,23/09/03 21:00:42,0.000
51708,23/09/03 21:05:42,0.000
51709,23/09/03 21:10:42,0.000
51710,23/09/03 21:15:42,0.000
51711,23/09/03 21:20:42,0.000
51712,23/09/03 21:25:42,0.000
51713,23/09/03 21:30:42,0.000
51714,23/09/03 21:35:42,0.000
51715,23/09/03 21:40:42,0.000
51716,23/09/03 21:45:42,0.000
51717,23/09/03 21:50:42,0.000
51718,23/09/03 21:55:42,0.000
51719,23/09/03 22:00:42,0.000
51720,23/09/03 22:05:42,0.000
51721,23/09/03 22:10:42,0.000
51722,23/09/03 22:15:42,0.000
51723,23/09/03 22:20:42,0.000
51724,23/09/03 22:25:42,0.000
51725,23/09/03 22:30:42,0.000
51726,23/09/03 22:35:42,0.000
51727,23/09/03 22:40:42,0.000
51728,23/09/03 22:45:42,0.000
51729,23/09/03 22:50:42,0.000
51730,23/09/03 22:55:42,0.000
51731,23/09/03 23:00:42,0.000
51732,23/09/03 23:05:42,0.000
51733,23/09/03 23:10:42,0.000
51734,23/09/03 23:15:42,0.000
51735,23/09/03 23:20:42,0.000
51736,23/09/03 23:25:42,0.000
51737,23/09/03 23:30:42,0.000
51738,23/09/03 23:35:42,0.000
51739,23/09/03 23:40:42,0.000
51740,23/09/03 23:45:42,0.000
51741,23/09/03 23:50:42,0.000
51742,23/09/03 23:55:42,0.000
51743,23/09/04 00:00:42,0.000
51744,23/09/04 00:05:42,0.000
51745,23/09/04 00:10:42,0.000
51746,23/09/04 00:15:42,0.000
51747,23/09/04 00:20:42,0.000
51748,23/09/04 00:25:42,0.000
51749,23/09/04 00:30:42,0.000
51750,23/09/04 00:35:42,0.000
51751,23/09/04 00:40:42,0.000
51752,23/09/04 00:45:42,0.000
51753,23/09/04 00:50:42,0.000
51754,23/09/04 00:55:42,0.000
51755,23/09/04 01:00:42,0.000
51756,23/09/04 01:05:42,0.000
51757,23/09/04 01:10:42,0.000
51758,23/09/04 01:15:42,0.000
51759,23/09/04 01:20:42,0.000
51760,23/09/04 01:25:42,0.000
51761,23/09/04 01:30:42,0.000
51762,23/09/04 01:35:42,0.000
51763,23/09/04 01:40:42,0.000
51764,23/09/04 01:45:42,0.000
51765,23/09/04 01:50:42,0.000
51766,23/09/04 01:55:42,0.000
51767,23/09/04 02:00:42,0.000
51768,23/09/04 02:05:42,0.000
51769,23/09/04 02:10:42,0.000
51770,23/09/04 02:15:42,0.000
51771,23/09/04 02:20:42,0.000
51772,23/09/04 02:25:42,0.000
51773,23/09/04 02:30:42,0.000
51774,23/09/04 02:35:42,0.000
51775,23/09/04 02:40:42,0.000
51776,23/09/04 02:45:42,0.000
51777,23/09/04 02:50:42,0.000
51778,23/09/04 02:55:42,0.000
51779,23/09/04 03:00:42,0.000
51780,23/09/04 03:05:42,0.000
51781,23/09/04 03:10:42,0.000
51782,23/09/04 03:15:42,0.000
51783,23/09/04 03:20:42,0.000
51784,23/09/04 03:25:42,0.000
51785,23/09/04 03:30:42,0.000
51786,23/09/04 03:35:42,0.000
51787,23/09/04 03:40:42,0.000
51788,23/09/04 03:45:42,0.000
51789,23/09/04 03:50:42,0.000
51790,23/09/04 03:55:42,0.000
51791,23/09/04 04:00:42,0.000
51792,23/09/04 04:05:42,0.000
51793,23/09/04 04:10:42,0.000
51794,23/09/04 04:15:42,0.000
51795,23/09/04 04:20:42,0.000
51796,23/09/04 04:25:42,0.000
51797,23/09/04 04:30:42,0.000
51798,23/09/04 04:35:42,0.000
51799,23/09/04 04:40:42,0.000
51800,23/09/04 04:45:42,0.000
51801,23/09/04 04:50:42,0.000
51802,23/09/04 04:55:42,0.000
51803,23/09/04 05:00:42,0.000
51804,23/09/04 05:05:42,0.000
51805,23/09/04 05:10:42,0.000
51806,23/09/04 05:15:42,0.000
51807,23/09/04 05:20:42,0.000
51808,23/09/04 05:25:42,0.000
51809,23/09/04 05:30:42,0.000
51810,23/09/04 05:35:42,0.000
51811,23/09/04 05:40:42,0.000
51812,23/09/04 05:45:42,0.000
51813,23/09/04 05:50:42,0.000
51814,23/09/04 05:55:42,0.000
51815,23/09/04 06:00:42,0.000
51816,23/09/04 06:05:42,0.000
51817,23/09/04 06:10:42,0.000
51818,23/09/04 06:15:42,0.000
51819,23/09/04 06:20:42,0.000
51820,23/09/04 06:25:42,0.000
51821,23/09/04 06:30:42,0.000
51822,23/09/04 06:35:42,0.000
51823,23/09/04 06:40:42,0.000
51824,23/09/04 06:45:42,0.000
51825,23/09/04 06:50:42,0.000
51826,23/09/04 06:55:42,0.000
51827,23/09/04 07:00:42,0.000
51828,23/09/04 07:05:42,0.000
51829,23/09/04 07:10:42,0.000
51830,23/09/04 07:15:42,0.000
51831,23/09/04 07:20:42,0.000
51832,23/09/04 07:25:42,0.000
51833,23/09/04 07:30:42,0.000
51834,23/09/04 07:35:42,0.000
51835,23/09/04 07:40:42,0.000
51836,23/09/04 07:45:42,0.000
51837,23/09/04 07:50:42,0.000
51838,23/09/04 07:55:42,0.000
51839,23/09/04 08:00:42,0.000
51840,23/09/04 08:05:42,0.000
51841,23/09/04 08:10:42,0.000
51842,23/09/04 08:15:42,0.000
51843,23/09/04 08:20:42,0.000
51844,23/09/04 08:25:42,0.000
51845,23/09/04 08:30:42,0.000
51846,23/09/04 08:35:42,0.000
51847,23/09/04 08:40:42,0.000
51848,23/09/04 08:45:42,0.000
51849,23/09/04 08:50:42,0.000
51850,23/09/04 08:55:42,0.000
51851,23/09/04 09:00:42,0.000
51852,23/09/04 09:05:42,0.000
51853,23/09/04 09:10:42,0.000
51854,23/09/04 09:15:42,0.000
51855,23/09/04 09:20:42,0.000
51856,23/09/04 09:25:42,0.000
51857,23/09/04 09:30:42,0.000
51858,23/09/04 09:35:42,0.000
51859,23/09/04 09:40:42,0.000
51860,23/09/04 09:45:42,0.000
51861,23/09/04 09:50:42,0.000
51862,23/09/04 09:55:42,0.000
51863,23/09/04 10:00:42,0.000
51864,23/09/04 10:05:42,0.000
51865,23/09/04 10:10:42,0.000
51866,23/09/04 10:15:42,0.000
51867,23/09/04 10:20:42,0.000
51868,23/09/04 10:25:42,0.000
51869,23/09/04 10:30:42,0.000
51870,23/09/04 10:35:42,0.000
51871,23/09/04 10:40:42,0.000
51872,23/09/04 10:45:42,0.000
51873,23/09/04 10:50:42,0.000
51874,23/09/04 10:55:42,0.000
51875,23/09/04 11:00:42,0.000
51876,23/09/04 11:05:42,0.000
51877,23/09/04 11:10:42,0.000
51878,23/09/04 11:15:42,0.000
51879,23/09/04 11:20:42,0.000
51880,23/09/04 11:25:42,0.000
51881,23/09/04 11:30:42,0.000
51882,23/09/04 11:35:42,0.000
51883,23/09/04 11:40:42,0.000
51884,23/09/04 11:45:42,0.000
51885,23/09/04 11:50:42,0.000
51886,23/09/04 11:55:42,0.000
51887,23/09/04 12:00:42,0.000
51888,23/09/04 12:05:42,0.000
51889,23/09/04 12:10:42,0.000
51890,23/09/04 12:15:42,0.000
51891,23/09/04 12:20:42,0.000
51892,23/09/04 12:25:42,0.000
51893,23/09/04 12:30:42,0.000
51894,23/09/04 12:35:42,0.000
51895,23/09/04 12:40:42,0.000
51896,23/09/04 12:45:42,0.000
51897,23/09/04 12:50:42,0.000
51898,23/09/04 12:55:42,0.000
51899,23/09/04 13:00:42,0.000
51900,23/09/04 13:05:42,0.000
51901,23/09/04 13:10:42,0.000
51902,23/09/04 13:15:42,0.000
51903,23/09/04 13:20:42,0.000
51904,23/09/04 13:25:42,0.000
51905,23/09/04 13:30:42,0.000
51906,23/09/04 13:35:42,0.000
51907,23/09/04 13:40:42,0.000
51908,23/09/04 13:45:42,0.000
51909,23/09/04 13:50:42,0.000
51910,23/09/04 13:55:42,0.000
51911,23/09/04 14:00:42,0.000
51912,23/09/04 14:05:42,0.000
51913,23/09/04 14:10:42,0.000
51914,23/09/04 14:15:42,0.000
51915,23/09/04 14:20:42,0.000
51916,23/09/04 14:25:42,0.000
51917,23/09/04 14:30:42,0.000
51918,23/09/04 14:35:42,0.000
51919,23/09/04 14:40:42,0.000
51920,23/09/04 14:45:42,0.000
51921,23/09/04 14:50:42,0.000
51922,23/09/04 14:55:42,0.000
51923,23/09/04 15:00:42,0.000
51924,23/09/04 15:05:42,0.000
51925,23/09/04 15:10:42,0.000
51926,23/09/04 15:15:42,0.000
51927,23/09/04 15:20:42,0.000
51928,23/09/04 15:25:42,0.000
51929,23/09/04 15:30:42,0.000
51930,23/09/04 15:35:42,0.000
51931,23/09/04 15:40:42,0.000
51932,23/09/04 15:45:42,0.000
51933,23/09/04 15:50:42,0.000
51934,23/09/04 15:55:42,0.000
51935,23/09/04 16:00:42,0.000
51936,23/09/04 16:05:42,0.000
51937,23/09/04 16:10:42,0.000
51938,23/09/04 16:15:42,0.000
51939,23/09/04 16:20:42,0.000
51940,23/09/04 16:25:42,0.000
51941,23/09/04 16:30:42,0.000
51942,23/09/04 16:35:42,0.000
51943,23/09/04 16:40:42,0.000
51944,23/09/04 16:45:42,0.000
51945,23/09/04 16:50:42,0.000
51946,23/09/04 16:55:42,0.000
51947,23/09/04 17:00:42,0.000
51948,23/09/04 17:05:42,0.000
51949,23/09/04 17:10:42,0.000
51950,23/09/04 17:15:42,0.000
51951,23/09/04 17:20:42,0.000
51952,23/09/04 17:25:42,0.000
51953,23/09/04 17:30:42,0.000
51954,23/09/04 17:35:42,0.000
51955,23/09/04 17:40:42,0.000
51956,23/09/04 17:45:42,0.000
51957,23/09/04 17:50:42,0.000
51958,23/09/04 17:55:42,0.000
51959,23/09/04 18:00:42,0.000
51960,23/09/04 18:05:42,0.000
51961,23/09/04 18:10:42,0.000
51962,23/09/04 18:15:42,0.000
51963,23/09/04 18:20:42,0.000
51964,23/09/04 18:25:42,0.000
51965,23/09/04 18:30:42,0.000
51966,23/09/04 18:35:42,0.000
51967,23/09/04 18:40:42,0.000
51968,23/09/04 18:45:42,0.000
51969,23/09/04 18:50:42,0.000
51970,23/09/04 18:55:42,0.000
51971,23/09/04 19:00:42,0.000
51972,23/09/04 19:05:42,0.000
51973,23/09/04 19:10:42,0.000
51974,23/09/04 19:15:42,0.000
51975,23/09/04 19:20:42,0.000
51976,23/09/04 19:25:42,0.000
51977,23/09/04 19:30:42,0.000
51978,23/09/04 19:35:42,0.000
51979,23/09/04 19:40:42,0.000
51980,23/09/04 19:45:42,0.000
51981,23/09/04 19:50:42,0.000
51982,23/09/04 19:55:42,0.000
51983,23/09/04 20:00:42,0.000
51984,23/09/04 20:05:42,0.000
51985,23/09/04 20:10:42,0.000
51986,23/09/04 20:15:42,0.000
51987,23/09/04 20:20:42,0.000
51988,23/09/04 20:25:42,0.000
51989,23/09/04 20:30:42,0.000
51990,23/09/04 20:35:42,0.000
51991,23/09/04 20:40:42,0.000
51992,23/09/04 20:45:42,0.000
51993,23/09/04 20:50:42,0.000
51994,23/09/04 20:55:42,0.000
51995,23/09/04 21:00:42,0.000
51996,23/09/04 21:05:42,0.000
51997,23/09/04 21:10:42,0.000
51998,23/09/04 21:15:42,0.000
51999,23/09/04 21:20:42,0.000
52000,23/09/04 21:25:42,0.000
52001,23/09/04 21:30:42,0.000
52002,23/09/04 21:35:42,0.000
52003,23/09/04 21:40:42,0.000
52004,23/09/04 21:45:42,0.000
52005,23/09/04 21:50:42,0.000
52006,23/09/04 21:55:42,0.000
52007,23/09/04 22:00:42,0.000
52008,23/09/04 22:05:42,0.000
52009,23/09/04 22:10:42,0.000
52010,23/09/04 22:15:42,0.000
52011,23/09/04 22:20:42,0.000
52012,23/09/04 22:25:42,0.000
52013,23/09/04 22:30:42,0.000
52014,23/09/04 22:35:42,0.000
52015,23/09/04 22:40:42,0.000
52016,23/09/04 22:45:42,0.000
52017,23/09/04 22:50:42,0.000
52018,23/09/04 22:55:42,0.000
52019,23/09/04 23:00:42,0.000
52020,23/09/04 23:05:42,0.000
52021,23/09/04 23:10:42,0.000
52022,23/09/04 23:15:42,0.000
52023,23/09/04 23:20:42,0.000
52024,23/09/04 23:25:42,0.000
52025,23/09/04 23:30:42,0.000
52026,23/09/04 23:35:42,0.000
52027,23/09/04 23:40:42,0.000
52028,23/09/04 23:45:42,0.000
52029,23/09/04 23:50:42,0.000
52030,23/09/04 23:55:42,0.000
52031,23/09/05 00:00:42,0.000
52032,23/09/05 00:05:42,0.000
52033,23/09/05 00:10:42,0.000
52034,23/09/05 00:15:42,0.000
52035,23/09/05 00:20:42,0.000
52036,23/09/05 00:25:42,0.000
52037,23/09/05 00:30:42,0.000
52038,23/09/05 00:35:42,0.000
52039,23/09/05 00:40:42,0.000
52040,23/09/05 00:45:42,0.000
52041,23/09/05 00:50:42,0.000
52042,23/09/05 00:55:42,0.000
52043,23/09/05 01:00:42,0.000
52044,23/09/05 01:05:42,0.000
52045,23/09/05 01:10:42,0.000
52046,23/09/05 01:15:42,0.000
52047,23/09/05 01:20:42,0.000
52048,23/09/05 01:25:42,0.000
52049,23/09/05 01:30:42,0.000
52050,23/09/05 01:35:42,0.000
52051,23/09/05 01:40:42,0.000
52052,23/09/05 01:45:42,0.000
52053,23/09/05 01:50:42,0.000
52054,23/09/05 01:55:42,0.000
52055,23/09/05 02:00:42,0.000
52056,23/09/05 02:05:42,0.000
52057,23/09/05 02:10:42,0.000
52058,23/09/05 02:15:42,0.000
52059,23/09/05 02:20:42,0.000
52060,23/09/05 02:25:42,0.000
52061,23/09/05 02:30:42,0.000
52062,23/09/05 02:35:42,0.000
52063,23/09/05 02:40:42,0.000
52064,23/09/05 02:45:42,0.000
52065,23/09/05 02:50:42,0.000
52066,23/09/05 02:55:42,0.000
52067,23/09/05 03:00:42,0.000
52068,23/09/05 03:05:42,0.000
52069,23/09/05 03:10:42,0.000
52070,23/09/05 03:15:42,0.000
52071,23/09/05 03:20:42,0.000
52072,23/09/05 03:25:42,0.000
52073,23/09/05 03:30:42,0.000
52074,23/09/05 03:35:42,0.000
52075,23/09/05 03:40:42,0.000
52076,23/09/05 03:45:42,0.000
52077,23/09/05 03:50:42,0.000
52078,23/09/05 03:55:42,0.000
52079,23/09/05 04:00:42,0.000
52080,23/09/05 04:05:42,0.000
52081,23/09/05 04:10:42,0.000
52082,23/09/05 04:15:42,0.000
52083,23/09/05 04:20:42,0.000
52084,23/09/05 04:25:42,0.000
52085,23/09/05 04:30:42,0.000
52086,23/09/05 04:35:42,0.000
52087,23/09/05 04:40:42,0.000
52088,23/09/05 04:45:42,0.000
52089,23/09/05 04:50:42,0.000
52090,23/09/05 04:55:42,0.000
52091,23/09/05 05:00:42,0.000
52092,23/09/05 05:05:42,0.000
52093,23/09/05 05:10:42,0.000
52094,23/09/05 05:15:42,0.000
52095,23/09/05 05:20:42,0.000
52096,23/09/05 05:25:42,0.000
52097,23/09/05 05:30:42,0.000
52098,23/09/05 05:35:42,0.000
52099,23/09/05 05:40:42,0.000
52100,23/09/05 05:45:42,0.000
52101,23/09/05 05:50:42,0.000
52102,23/09/05 05:55:42,0.000
52103,23/09/05 06:00:42,0.000
52104,23/09/05 06:05:42,0.000
52105,23/09/05 06:10:42,0.000
52106,23/09/05 06:15:42,0.000
52107,23/09/05 06:20:42,0.000
52108,23/09/05 06:25:42,0.000
52109,23/09/05 06:30:42,0.000
52110,23/09/05 06:35:42,0.000
52111,23/09/05 06:40:42,0.000
52112,23/09/05 06:45:42,0.000
52113,23/09/05 06:50:42,0.000
52114,23/09/05 06:55:42,0.000
52115,23/09/05 07:00:42,0.000
52116,23/09/05 07:05:42,0.000
52117,23/09/05 07:10:42,0.000
52118,23/09/05 07:15:42,0.000
52119,23/09/05 07:20:42,0.000
52120,23/09/05 07:25:42,0.000
52121,23/09/05 07:30:42,0.000
52122,23/09/05 07:35:42,0.000
52123,23/09/05 07:40:42,0.000
52124,23/09/05 07:45:42,0.000
52125,23/09/05 07:50:42,0.000
52126,23/09/05 07:55:42,0.000
52127,23/09/05 08:00:42,0.000
52128,23/09/05 08:05:42,0.000
52129,23/09/05 08:10:42,0.000
52130,23/09/05 08:15:42,0.000
52131,23/09/05 08:20:42,0.000
52132,23/09/05 08:25:42,0.000
52133,23/09/05 08:30:42,0.000
52134,23/09/05 08:35:42,0.000
52135,23/09/05 08:40:42,0.000
52136,23/09/05 08:45:42,0.000
52137,23/09/05 08:50:42,0.000
52138,23/09/05 08:55:42,0.000
52139,23/09/05 09:00:42,0.000
52140,23/09/05 09:05:42,0.000
52141,23/09/05 09:10:42,0.000
52142,23/09/05 09:15:42,0.000
52143,23/09/05 09:20:42,0.000
52144,23/09/05 09:25:42,0.000
52145,23/09/05 09:30:42,0.000
52146,23/09/05 09:35:42,0.000
52147,23/09/05 09:40:42,0.000
52148,23/09/05 09:45:42,0.000
52149,23/09/05 09:50:42,0.000
52150,23/09/05 09:55:42,0.000
52151,23/09/05 10:00:42,0.000
52152,23/09/05 10:05:42,0.000
52153,23/09/05 10:10:42,0.000
52154,23/09/05 10:15:42,0.000
52155,23/09/05 10:20:42,0.000
52156,23/09/05 10:25:42,0.000
52157,23/09/05 10:30:42,0.000
52158,23/09/05 10:35:42,0.000
52159,23/09/05 10:40:42,0.000
52160,23/09/05 10:45:42,0.000
52161,23/09/05 10:50:42,0.000
52162,23/09/05 10:55:42,0.000
52163,23/09/05 11:00:42,0.000
52164,23/09/05 11:05:42,0.000
52165,23/09/05 11:10:42,0.000
52166,23/09/05 11:15:42,0.000
52167,23/09/05 11:20:42,0.000
52168,23/09/05 11:25:42,0.000
52169,23/09/05 11:30:42,0.000
52170,23/09/05 11:35:42,0.000
52171,23/09/05 11:40:42,0.000
52172,23/09/05 11:45:42,0.000
52173,23/09/05 11:50:42,0.000
52174,23/09/05 11:55:42,0.000
52175,23/09/05 12:00:42,0.000
52176,23/09/05 12:05:42,0.000
52177,23/09/05 12:10:42,0.000
52178,23/09/05 12:15:42,0.000
52179,23/09/05 12:20:42,0.000
52180,23/09/05 12:25:42,0.000
52181,23/09/05 12:30:42,0.000
52182,23/09/05 12:35:42,0.000
52183,23/09/05 12:40:42,0.000
52184,23/09/05 12:45:42,0.000
52185,23/09/05 12:50:42,0.000
52186,23/09/05 12:55:42,0.000
52187,23/09/05 13:00:42,0.000
52188,23/09/05 13:05:42,0.000
52189,23/09/05 13:10:42,0.000
52190,23/09/05 13:15:42,0.000
52191,23/09/05 13:20:42,0.000
52192,23/09/05 13:25:42,0.000
52193,23/09/05 13:30:42,0.000
52194,23/09/05 13:35:42,0.000
52195,23/09/05 13:40:42,0.000
52196,23/09/05 13:45:42,0.000
52197,23/09/05 13:50:42,0.000
52198,23/09/05 13:55:42,0.000
52199,23/09/05 14:00:42,0.000
52200,23/09/05 14:05:42,0.000
52201,23/09/05 14:10:42,0.000
52202,23/09/05 14:15:42,0.000
52203,23/09/05 14:20:42,0.000
52204,23/09/05 14:25:42,0.000
52205,23/09/05 14:30:42,0.000
52206,23/09/05 14:35:42,0.000
52207,23/09/05 14:40:42,0.000
52208,23/09/05 14:45:42,0.000
52209,23/09/05 14:50:42,0.000
52210,23/09/05 14:55:42,0.000
52211,23/09/05 15:00:42,0.000
52212,23/09/05 15:05:42,0.000
52213,23/09/05 15:10:42,0.000
52214,23/09/05 15:15:42,0.000
52215,23/09/05 15:20:42,0.000
52216,23/09/05 15:25:42,0.000
52217,23/09/05 15:30:42,0.000
52218,23/09/05 15:35:42,0.000
52219,23/09/05 15:40:42,0.000
52220,23/09/05 15:45:42,0.000
52221,23/09/05 15:50:42,0.000
52222,23/09/05 15:55:42,0.000
52223,23/09/05 16:00:42,0.000
52224,23/09/05 16:05:42,0.000
52225,23/09/05 16:10:42,0.000
52226,23/09/05 16:15:42,0.000
52227,23/09/05 16:20:42,0.000
52228,23/09/05 16:25:42,0.000
52229,23/09/05 16:30:42,0.000
52230,23/09/05 16:35:42,0.000
52231,23/09/05 16:40:42,0.000
52232,23/09/05 16:45:42,0.000
52233,23/09/05 16:50:42,0.000
52234,23/09/05 16:55:42,0.000
52235,23/09/05 17:00:42,0.000
52236,23/09/05 17:05:42,0.000
52237,23/09/05 17:10:42,0.000
52238,23/09/05 17:15:42,0.000
52239,23/09/05 17:20:42,0.000
52240,23/09/05 17:25:42,0.000
52241,23/09/05 17:30:42,0.000
52242,23/09/05 17:35:42,0.000
52243,23/09/05 17:40:42,0.000
52244,23/09/05 17:45:42,0.000
52245,23/09/05 17:50:42,0.000
52246,23/09/05 17:55:42,0.000
52247,23/09/05 18:00:42,0.000
52248,23/09/05 18:05:42,0.000
52249,23/09/05 18:10:42,0.000
52250,23/09/05 18:15:42,0.000
52251,23/09/05 18:20:42,0.000
52252,23/09/05 18:25:42,0.000
52253,23/09/05 18:30:42,0.000
52254,23/09/05 18:35:42,0.000
52255,23/09/05 18:40:42,0.000
52256,23/09/05 18:45:42,0.000
52257,23/09/05 18:50:42,0.000
52258,23/09/05 18:55:42,0.000
52259,23/09/05 19:00:42,0.000
52260,23/09/05 19:05:42,0.000
52261,23/09/05 19:10:42,0.000
52262,23/09/05 19:15:42,0.000
52263,23/09/05 19:20:42,0.000
52264,23/09/05 19:25:42,0.000
52265,23/09/05 19:30:42,0.000
52266,23/09/05 19:35:42,0.000
52267,23/09/05 19:40:42,0.000
52268,23/09/05 19:45:42,0.000
52269,23/09/05 19:50:42,0.000
52270,23/09/05 19:55:42,0.000
52271,23/09/05 20:00:42,0.000
52272,23/09/05 20:05:42,0.000
52273,23/09/05 20:10:42,0.000
52274,23/09/05 20:15:42,0.000
52275,23/09/05 20:20:42,0.000
52276,23/09/05 20:25:42,0.000
52277,23/09/05 20:30:42,0.000
52278,23/09/05 20:35:42,0.000
52279,23/09/05 20:40:42,0.000
52280,23/09/05 20:45:42,0.000
52281,23/09/05 20:50:42,0.000
52282,23/09/05 20:55:42,0.000
52283,23/09/05 21:00:42,0.000
52284,23/09/05 21:05:42,0.000
52285,23/09/05 21:10:42,0.000
52286,23/09/05 21:15:42,0.000
52287,23/09/05 21:20:42,0.000
52288,23/09/05 21:25:42,0.000
52289,23/09/05 21:30:42,0.000
52290,23/09/05 21:35:42,0.000
52291,23/09/05 21:40:42,0.000
52292,23/09/05 21:45:42,0.000
52293,23/09/05 21:50:42,0.000
52294,23/09/05 21:55:42,0.000
52295,23/09/05 22:00:42,0.000
52296,23/09/05 22:05:42,0.000
52297,23/09/05 22:10:42,0.000
52298,23/09/05 22:15:42,0.000
52299,23/09/05 22:20:42,0.000
52300,23/09/05 22:25:42,0.000
52301,23/09/05 22:30:42,0.000
52302,23/09/05 22:35:42,0.000
52303,23/09/05 22:40:42,0.000
52304,23/09/05 22:45:42,0.000
52305,23/09/05 22:50:42,0.000
52306,23/09/05 22:55:42,0.000
52307,23/09/05 23:00:42,0.000
52308,23/09/05 23:05:42,0.000
52309,23/09/05 23:10:42,0.000
52310,23/09/05 23:15:42,0.000
52311,23/09/05 23:20:42,0.000
52312,23/09/05 23:25:42,0.000
52313,23/09/05 23:30:42,0.000
52314,23/09/05 23:35:42,0.000
52315,23/09/05 23:40:42,0.000
52316,23/09/05 23:45:42,0.000
52317,23/09/05 23:50:42,0.000
52318,23/09/05 23:55:42,0.000
52319,23/09/06 00:00:42,0.000
52320,23/09/06 00:05:42,0.000
52321,23/09/06 00:10:42,0.000
52322,23/09/06 00:15:42,0.000
52323,23/09/06 00:20:42,0.000
52324,23/09/06 00:25:42,0.000
52325,23/09/06 00:30:42,0.000
52326,23/09/06 00:35:42,0.000
52327,23/09/06 00:40:42,0.000
52328,23/09/06 00:45:42,0.000
52329,23/09/06 00:50:42,0.000
52330,23/09/06 00:55:42,0.000
52331,23/09/06 01:00:42,0.000
52332,23/09/06 01:05:42,0.000
52333,23/09/06 01:10:42,0.000
52334,23/09/06 01:15:42,0.000
52335,23/09/06 01:20:42,0.000
52336,23/09/06 01:25:42,0.000
52337,23/09/06 01:30:42,0.000
52338,23/09/06 01:35:42,0.000
52339,23/09/06 01:40:42,0.000
52340,23/09/06 01:45:42,0.000
52341,23/09/06 01:50:42,0.000
52342,23/09/06 01:55:42,0.000
52343,23/09/06 02:00:42,0.000
52344,23/09/06 02:05:42,0.000
52345,23/09/06 02:10:42,0.000
52346,23/09/06 02:15:42,0.000
52347,23/09/06 02:20:42,0.000
52348,23/09/06 02:25:42,0.000
52349,23/09/06 02:30:42,0.000
52350,23/09/06 02:35:42,0.000
52351,23/09/06 02:40:42,0.000
52352,23/09/06 02:45:42,0.000
52353,23/09/06 02:50:42,0.000
52354,23/09/06 02:55:42,0.000
52355,23/09/06 03:00:42,0.000
52356,23/09/06 03:05:42,0.000
52357,23/09/06 03:10:42,0.000
52358,23/09/06 03:15:42,0.000
52359,23/09/06 03:20:42,0.000
52360,23/09/06 03:25:42,0.000
52361,23/09/06 03:30:42,0.000
52362,23/09/06 03:35:42,0.000
52363,23/09/06 03:40:42,0.000
52364,23/09/06 03:45:42,0.000
